10000 4 0
6239     944	945	2143	1773
6240     2089	2146	2542	2407
6241     2680	1338	2426	696
6242     1930	1948	1843	571
6243     2247	1587	120	2433
6244     651	2241	2539	2483
6245     2080	2548	1656	470
6246     2687	85	2320	2314
6247     2687	2320	2469	2316
6248     1559	1655	1331	2261
6249     2002	2591	2593	2594
6250     2715	2211	573	572
6251     891	1079	2216	461
6252     2040	1271	2544	2194
6253     1791	1036	1037	1603
6254     2644	1238	862	2047
6255     1384	400	741	569
6256     2144	2032	2029	2031
6257     61		655	62	829
6258     1765	1021	2733	418
6259     367	2372	2526	2238
6260     1220	818	1156	2281
6261     1132	1753	606	2148
6262     2351	585	2420	2080
6263     2572	819	2144	472
6264     151	317	2021	2022
6265     654	62	655	829
6266     436	1855	1869	2572
6267     705	706	2164	2497
6268     372	2579	2383	2573
6269     265	490	474	2177
6270     2729	268	2674	1323
6271     39		1399	694	2399
6272     1015	257	2274	2455
6273     2019	2417	1307	2418
6274     2130	2594	2509	2627
6275     2716	1354	2039	992
6276     912	1983	1229	1984
6277     827	255	826	253
6278     2195	1518	2116	503
6279     2466	640	945	946
6280     2325	286	2317	2451
6281     743	235	237	236
6282     526	1953	1964	2353
6283     661	659	660	2355
6284     321	2421	2365	2188
6285     42		127	40	41
6286     2610	2560	427	181
6287     1232	2171	1831	1468
6288     618	1943	950	2614
6289     143	141	142	100
6290     273	2479	55	2097
6291     2181	530	834	864
6292     2549	808	2506	328
6293     2014	1430	522	1360
6294     280	2733	1765	2112
6295     1545	1176	2488	2487
6296     2559	2059	2366	2058
6297     365	1923	2372	2237
6298     19		1967	2275	1488
6299     603	2273	692	1395
6300     264	1549	2499	72
6301     2197	2131	2439	2198
6302     2136	355	2137	329
6303     473	443	471	2582
6304     2355	772	1898	660
6305     2582	471	1961	443
6306     2623	2175	2174	1289
6307     1376	1671	1386	2265
6308     1234	1235	2700	1495
6309     151	2021	450	152
6310     955	1466	2403	1660
6311     2325	285	286	2451
6312     2105	406	542	2144
6313     2439	2015	2416	2719
6314     1387	543	1575	407
6315     2161	2162	2074	2163
6316     2535	2401	1608	1552
6317     2249	2252	103	1119
6318     2002	2028	2223	2374
6319     84		357	2067	584
6320     2329	2429	494	2069
6321     93		632	2391	633
6322     338	2313	339	340
6323     1824	2656	250	1586
6324     2198	2731	2418	2428
6325     1942	1986	893	1078
6326     1629	1677	1672	2676
6327     2066	1858	2202	2291
6328     805	2121	2394	2297
6329     911	1223	830	123
6330     2172	2483	2532	2538
6331     2177	265	266	474
6332     2255	2571	755	2151
6333     2543	2407	2633	2319
6334     2181	312	314	313
6335     2561	1839	648	652
6336     1612	1392	1459	2623
6337     2294	175	549	2270
6338     2197	2421	2367	2059
6339     822	1760	820	2016
6340     2526	2312	2173	2658
6341     1498	289	2360	1126
6342     920	2577	1622	615
6343     2125	2488	2124	2334
6344     1371	1880	1737	2413
6345     349	1178	347	2508
6346     212	2577	211	615
6347     122	124	830	123
6348     1241	1598	1242	2583
6349     1630	1733	936	2257
6350     1407	1917	789	2447
6351     459	1533	2040	1816
6352     2711	853	2365	321
6353     1287	1286	439	2617
6354     2116	503	502	504
6355     2074	962	2162	2161
6356     363	2051	364	2011
6357     495	624	845	371
6358     573	2503	616	1759
6359     412	2507	1673	344
6360     1664	2005	1212	341
6361     2071	2268	2568	2070
6362     218	2620	1768	2157
6363     375	2674	2044	2042
6364     2610	1240	2464	1748
6365     979	111	809	2178
6366     866	148	852	2458
6367     1197	814	36	2671
6368     531	806	532	742
6369     1874	2285	1770	442
6370     987	2110	867	1108
6371     2454	2032	2572	2031
6372     374	2382	372	2579
6373     1797	1964	869	1534
6374     2312	1796	2317	2311
6375     842	1211	205	2475
6376     1352	1381	1541	1382
6377     1906	2525	2089	1425
6378     2320	84	2314	85
6379     568	1561	1915	1724
6380     920	615	1622	1032
6381     1048	2183	190	2222
6382     1548	1956	191	1819
6383     367	2238	1529	2484
6384     2331	932	1899	1700
6385     1188	1955	888	2128
6386     125	681	2307	105
6387     2245	2027	2033	2002
6388     2176	264	265	1226
6389     1667	1576	1658	165
6390     2033	2298	2649	2244
6391     2488	2334	2501	2568
6392     1119	1401	2252	1400
6393     2488	2487	2568	2490
6394     1298	1297	1359	2734
6395     2330	891	2220	2381
6396     865	2599	408	1596
6397     1954	2086	2323	890
6398     2163	2208	2209	2207
6399     2687	2314	2320	2316
6400     2588	1553	2535	2565
6401     226	1266	228	493
6402     968	784	1847	2380
6403     2111	2112	2113	364
6404     1017	2045	544	2638
6405     424	423	2471	2315
6406     1659	101	1120	2114
6407     2646	96	2415	95
6408     2462	1045	2082	1050
6409     2254	2255	2151	2008
6410     1504	1700	1225	2282
6411     1196	2341	1513	1195
6412     514	1390	515	2689
6413     2031	2144	819	2106
6414     1242	2688	2583	1598
6415     281	1472	279	2113
6416     641	325	2361	326
6417     941	2012	2439	2131
6418     1576	1658	1611	1667
6419     1632	1407	883	2630
6420     2198	2019	2020	2160
6421     2716	2576	2037	2203
6422     2642	1444	620	23
6423     2235	1339	879	2362
6424     586	651	644	2536
6425     1768	2186	998	2157
6426     2582	1961	1859	2552
6427     655	2377	829	828
6428     354	1788	868	2397
6429     2152	2026	2025	2516
6430     2143	2699	855	2192
6431     603	601	1579	692
6432     1914	2207	2208	80
6433     2229	898	2493	896
6434     2335	1248	2629	2562
6435     2650	2620	1768	2514
6436     1045	1497	2370	2083
6437     1026	1700	129	2084
6438     2305	2644	2165	2256
6439     659	2191	660	2355
6440     684	537	685	232
6441     1886	1899	248	1133
6442     1893	1555	2296	876
6443     2439	2416	2015	2014
6444     2583	181	179	2560
6445     2032	2552	2467	472
6446     1423	727	657	675
6447     2256	143	2644	2165
6448     2047	1808	1154	1530
6449     2698	1500	1501	704
6450     2404	2267	2278	2683
6451     1847	127	58	1846
6452     1683	1001	1000	2220
6453     1090	1822	1936	1823
6454     1930	1677	571	1597
6455     2209	2163	2675	2208
6456     2374	2025	2694	507
6457     205	842	2475	843
6458     1877	1879	1628	2598
6459     1338	180	940	2684
6460     2304	2263	2110	2494
6461     749	751	475	2401
6462     310	1787	1319	2437
6463     2686	903	1641	1076
6464     2505	887	2725	1988
6465     2672	2382	2109	149
6466     2207	80	1914	82
6467     2673	833	1801	1776
6468     2050	1517	1404	348
6469     29		572	1173	2662
6470     2402	1989	1616	2306
6471     50		2316	2483	2522
6472     2699	2143	2093	2192
6473     2295	2358	2296	47
6474     2298	2337	2481	1934
6475     2283	2331	932	954
6476     2608	1116	2373	304
6477     1950	862	1480	2705
6478     1694	2458	1693	866
6479     800	2086	802	1198
6480     2325	2225	169	2321
6481     831	2023	867	2110
6482     2123	2041	78	925
6483     1637	2170	2171	2388
6484     485	1549	2678	1223
6485     1055	2556	2378	1054
6486     2100	1456	1594	216
6487     1690	2128	331	2138
6488     759	95	836	2443
6489     1858	1018	2066	1046
6490     1026	767	2677	2558
6491     2058	2059	2018	2060
6492     587	586	1554	2090
6493     2153	2550	1848	2154
6494     789	2639	1917	2299
6495     2122	2121	2035	2026
6496     782	2111	781	418
6497     414	813	551	814
6498     2057	1164	1040	1038
6499     2099	258	2640	259
6500     1339	59	127	2422
6501     535	1282	1991	2260
6502     1367	85	356	2687
6503     2208	2207	2119	80
6504     2313	1398	339	2315
6505     2408	2233	2349	1029
6506     387	924	579	923
6507     1951	334	1574	2000
6508     1802	1282	2260	1991
6509     968	2380	970	784
6510     1018	1858	2066	1613
6511     147	148	2523	305
6512     1305	301	937	299
6513     2264	916	917	758
6514     617	1304	2328	2537
6515     2663	24	875	1124
6516     2612	2627	2509	2001
6517     1440	1442	1275	1441
6518     1762	868	110	1788
6519     2109	2517	2110	2213
6520     2591	2592	1250	2394
6521     472	435	2572	819
6522     320	2523	321	319
6523     2700	2593	2130	2480
6524     2350	2236	2566	2185
6525     928	1527	410	865
6526     2367	2189	2160	1932
6527     1856	1574	2003	978
6528     1459	2113	2623	1392
6529     1918	2732	2327	2396
6530     2479	2184	2094	2098
6531     2356	2355	65	1214
6532     2425	1338	2426	2424
6533     2491	1494	2061	1969
6534     313	865	1883	2181
6535     129	130	128	2306
6536     1301	433	432	2359
6537     2672	2096	1117	2578
6538     1125	1444	24	621
6539     2389	1849	2092	2657
6540     2241	2539	359	651
6541     2568	2335	2124	2334
6542     998	2186	997	2187
6543     2340	1333	2314	2068
6544     1432	1554	1433	2310
6545     137	340	339	2313
6546     1685	538	1624	2193
6547     580	2646	2669	1421
6548     589	68	70	69
6549     2396	1267	2585	2663
6550     2253	2613	2634	2008
6551     2622	1435	2415	96
6552     1712	1104	1713	1606
6553     1235	1483	2592	1815
6554     108	2086	2267	109
6555     201	1889	200	739
6556     2421	169	168	2197
6557     1805	925	78	2041
6558     490	491	2487	2259
6559     640	641	1488	765
6560     1583	202	1839	2155
6561     281	1743	2567	2113
6562     1683	1682	1429	2417
6563     1883	1596	928	865
6564     2688	2345	2684	1598
6565     2536	2090	2172	2171
6566     2131	2167	2166	2438
6567     919	664	2542	2146
6568     2189	2261	2428	2430
6569     2027	2512	2639	2490
6570     2146	1906	663	2089
6571     568	1084	566	1561
6572     2558	1782	1604	13
6573     2008	2419	2158	2025
6574     2632	113	2272	2653
6575     1296	1991	533	1992
6576     2321	2204	2304	2110
6577     1698	1936	1091	1090
6578     802	1790	890	2086
6579     472	435	2104	2572
6580     344	349	2507	919
6581     2394	1931	1815	1810
6582     2402	2201	2306	1781
6583     1344	2466	945	1994
6584     2189	2262	2261	2024
6585     1171	2078	2213	2280
6586     2293	1549	2499	264
6587     2437	1063	1193	2285
6588     2645	1273	1292	260
6589     1679	1959	731	1276
6590     1227	264	2293	2176
6591     1308	2584	2709	1001
6592     923	2277	1077	387
6593     118	348	1286	1368
6594     115	2575	546	2667
6595     1247	504	1518	2195
6596     2424	166	940	2646
6597     738	536	2042	1391
6598     2666	2155	204	2650
6599     57		1522	2467	2032
6600     2041	1251	1074	2035
6601     2041	308	1251	2120
6602     863	861	2226	1654
6603     2533	2555	2304	2493
6604     2032	2553	2144	2029
6605     2316	2468	2074	2469
6606     715	2597	716	2160
6607     622	736	735	1024
6608     1109	612	2493	2685
6609     741	1676	2676	569
6610     1583	1839	1600	2155
6611     893	892	996	1861
6612     2436	2184	2408	2479
6613     2730	2453	59	1973
6614     928	2383	2703	410
6615     2271	514	1423	2689
6616     1860	1997	2476	1998
6617     549	417	174	2294
6618     1255	924	2064	2277
6619     2709	1002	1308	1001
6620     1245	1244	2652	1243
6621     2272	546	2575	382
6622     1412	600	1295	1337
6623     2629	1248	2606	2562
6624     651	2539	564	2521
6625     1050	1048	2082	2222
6626     2422	59	127	1846
6627     2558	1886	1782	1887
6628     555	983	2660	1073
6629     1005	1394	2259	491
6630     1863	988	1885	1722
6631     2072	1693	2458	2023
6632     708	1931	1495	2618
6633     2502	2716	1144	1940
6634     2048	1516	2140	1832
6635     118	753	2195	2519
6636     2161	2469	962	960
6637     1612	2623	934	1392
6638     2423	2424	2426	974
6639     2554	704	2698	703
6640     2357	1994	772	1993
6641     2555	2698	2256	2227
6642     52		2001	977	978
6643     1105	1103	1104	1537
6644     1866	2683	2404	1284
6645     847	2095	2097	55
6646     673	2595	1253	2468
6647     1103	1939	1537	1728
6648     2584	2220	2709	1001
6649     900	999	998	1768
6650     549	174	1413	176
6651     683	682	2530	2062
6652     1734	1965	89	2590
6653     1535	1537	1606	1104
6654     879	878	2302	2362
6655     2145	31	1793	1652
6656     273	259	2479	2097
6657     2399	2137	2127	2164
6658     2685	1108	493	1783
6659     1840	631	1703	2366
6660     816	1778	1215	1769
6661     2209	2207	1914	1561
6662     1027	767	1133	2677
6663     2579	2213	2573	373
6664     2681	2527	2630	883
6665     2539	1	2091	359
6666     2293	707	2400	2164
6667     1574	2003	2001	2000
6668     2264	685	684	947
6669     1759	1174	572	2211
6670     73		658	71	911
6671     2578	2023	2365	2458
6672     97		2646	2669	580
6673     484	486	2678	485
6674     1136	1642	1742	2708
6675     2599	1507	500	1506
6676     1508	1486	1487	2106
6677     2623	2175	934	2581
6678     1733	763	2166	2257
6679     2646	2569	2622	2669
6680     607	322	2140	843
6681     525	1314	2179	2368
6682     1613	1018	1020	2066
6683     1738	1880	167	1598
6684     2403	2704	187	478
6685     282	653	283	2309
6686     701	2276	1488	640
6687     1646	445	1257	2364
6688     1497	1766	1681	2359
6689     2212	67	2373	2356
6690     2221	602	603	2634
6691     2606	2695	1248	2534
6692     1175	1004	1949	1003
6693     2328	2445	2211	2446
6694     1063	2285	1209	2284
6695     820	2016	1760	2082
6696     2108	1602	2145	1891
6697     1464	71	911	2678
6698     753	1246	1008	1009
6699     2204	1364	2533	2550
6700     2223	2282	2224	2118
6701     723	1948	1469	722
6702     1182	1929	1903	1902
6703     2387	2620	2156	2386
6704     2190	1932	853	1694
6705     928	929	927	2383
6706     1413	956	174	417
6707     2530	2062	2243	2063
6708     1103	1734	1101	91
6709     2508	1287	1178	2617
6710     336	1379	1841	2548
6711     2421	2059	168	1648
6712     1313	1256	2673	2064
6713     1564	1627	1725	2676
6714     819	1304	436	2572
6715     2606	2043	1111	375
6716     2632	2205	2053	2203
6717     2473	790	1946	1096
6718     1756	1578	2089	1829
6719     1050	2462	1044	1875
6720     1823	1090	1851	1813
6721     1439	2386	2620	2387
6722     900	967	966	2348
6723     2481	483	2530	2063
6724     2181	963	2524	1710
6725     2713	1723	2346	2294
6726     2605	2562	2333	1111
6727     2151	2152	2008	2019
6728     2533	2305	2304	2555
6729     651	588	2536	586
6730     1924	1855	617	2537
6731     1266	226	371	512
6732     2325	120	285	2322
6733     115	113	2575	2667
6734     2727	1163	2459	256
6735     2022	2551	2324	317
6736     913	316	1524	2533
6737     618	617	721	2328
6738     1683	1429	2330	2417
6739     2026	2034	2035	2123
6740     79		78	1306	2123
6741     705	122	1223	1007
6742     1781	1633	377	2201
6743     2276	1488	2275	701
6744     2503	2504	1894	616
6745     2399	2531	2398	2125
6746     2415	2431	2345	939
6747     546	2667	2638	545
6748     2230	2445	2107	2211
6749     2602	2126	2463	2726
6750     2075	2272	2653	2654
6751     2336	805	2298	2649
6752     2597	716	1653	715
6753     1569	2397	1570	1568
6754     2240	2022	2324	317
6755     1005	1753	1394	491
6756     338	340	688	2108
6757     2354	2410	2597	2405
6758     168	170	2225	169
6759     963	794	793	2524
6760     425	2426	974	2423
6761     36		35	1197	2671
6762     1747	2463	2464	2610
6763     2284	487	488	1209
6764     832	2673	1239	1256
6765     2627	2509	268	2729
6766     1286	2341	2050	2519
6767     1494	169	2317	2440
6768     1995	2011	2613	1996
6769     571	569	1597	1677
6770     2608	1115	2657	2373
6771     1392	782	2113	1393
6772     12		11	548	2459
6773     320	2523	1117	2365
6774     553	2396	2327	983
6775     425	296	552	1094
6776     1600	2561	2332	2155
6777     436	1304	1855	2572
6778     2369	2180	2093	2094
6779     1395	1707	1706	2221
6780     2622	97	96	2646
6781     1451	2389	1849	1785
6782     2420	2351	2081	1820
6783     1713	1104	1535	1606
6784     578	69	70	835
6785     2657	1160	1849	2092
6786     2646	836	580	95
6787     2168	2332	2412	2101
6788     1782	1604	2306	2558
6789     877	1339	2362	879
6790     1844	204	2155	1768
6791     2033	2026	2118	2028
6792     1564	1725	1597	2676
6793     1029	827	826	2349
6794     918	2264	953	2444
6795     1857	2214	277	1381
6796     148	852	2458	2456
6797     2558	1886	1887	2677
6798     1982	1959	1276	1330
6799     2103	2528	2142	2143
6800     134	168	2020	2059
6801     2594	2130	2509	2495
6802     2562	2268	2071	1598
6803     447	446	808	2668
6804     2446	2504	2445	2566
6805     241	1540	1321	1265
6806     1849	1451	2608	2389
6807     2018	2008	2019	2020
6808     2076	2595	2075	2074
6809     1862	2322	2167	2461
6810     2212	2637	31	2358
6811     113	115	2054	2667
6812     872	1752	1457	2141
6813     140	139	308	2041
6814     2443	916	2714	2444
6815     545	2435	2054	2667
6816     2627	51	2509	2729
6817     2345	2583	179	2688
6818     240	277	2214	278
6819     2260	1311	1294	1069
6820     1004	1005	1003	2259
6821     252	795	797	796
6822     2031	2454	2566	2445
6823     581	1813	1073	2362
6824     1782	1989	332	2084
6825     1509	130	2201	1047
6826     1633	2546	2201	1047
6827     713	680	745	2213
6828     2087	2076	2693	2275
6829     2139	1863	351	874
6830     136	340	137	2675
6831     2270	1503	675	1502
6832     2520	1122	292	1021
6833     2409	2185	2408	2349
6834     1036	294	1603	1791
6835     1945	1108	1783	493
6836     1712	1292	1606	1713
6837     24		2477	2663	875
6838     2662	2211	2636	2212
6839     2559	2366	1932	1129
6840     2037	2036	2038	2086
6841     229	402	2139	2136
6842     590	462	2100	463
6843     219	1714	1715	2187
6844     2681	2630	1632	883
6845     668	2043	2044	730
6846     2505	1348	1689	1347
6847     389	535	974	2423
6848     1738	2569	2169	2168
6849     306	319	2524	793
6850     2553	215	287	1717
6851     16		2546	18	638
